property_ID,Listing_ID,price,baths_half,baths_full,baths,beds,size_in_sqft,lot_size_in_sqft,prop_type,prop_sub_type,city,Line,postal_code,lat,lon,neighborhood_name,Listing_Url,thumbnail,LatLong,Num_bars,Mean_Rating_bars,Mean_PriceLevel_bars,Top_5_Rated_bars,Num_restaurants,Mean_Rating_restaurants,Mean_PriceLevel_restaurants,Top_5_Rated_restaurants
M5774318209,2922233223,295000,,1.0,1,1.0,627.0,,condo,condos,Arlington,1810 Key Blvd Unit 9466,22201,38.89451,-77.08241,Colonial Village,https://www.realtor.com/realestateandhomes-detail/1810-Key-Blvd-9466_Arlington_VA_22201_M57743-18209,https://ap.rdcpix.com/784aaab2c3972efcf3dfa61ab1d6ebe5l-m3215310388x.jpg,"38.89451,-77.08241",52.0,4.325490196078431,1.9,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",66.0,4.210606060606061,1.7538461538461538,Screwtop Wine Bar; The Italian Store; Ambar Clarendon; Bakeshop; Earl's Sandwiches
M5168404402,2922234778,569000,,1.0,1,1.0,908.0,,condo,condos,Arlington,1020 N Highland St Unit 515,22201,38.88499,-77.0948,North Arlington,https://www.realtor.com/realestateandhomes-detail/1020-N-Highland-St-Unit-515_Arlington_VA_22201_M51684-04402,https://ap.rdcpix.com/4fb1e062958bf092427087be70b4dcc9l-m2822112922x.jpg,"38.88499,-77.0948",59.0,4.3357142857142845,1.9,"Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA",95.0,4.122105263157895,1.6629213483146068,Philippine Oriental Market & Deli; Screwtop Wine Bar; The Italian Store; Troy's Italian Kitchen; Ambar Clarendon
M5036409503,2922226338,349000,,2.0,2,3.0,1280.0,,condo,condos,Arlington,4600 S Four Mile Run Dr Apt 915,22204,38.85472,-77.10704,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/4600-S-Four-Mile-Run-Dr-Apt-915_Arlington_VA_22204_M50364-09503,https://ap.rdcpix.com/d7cdee52a51cc60ff00f585dfcad7755l-m2420073291x.jpg,"38.85472,-77.10704",7.0,4.228571428571429,2.0,"Tobacco King Of Vape, CBD, Kratom; Tobacco King & Vape King; Silver Diner - Alexandria; LongHorn Steakhouse; Olive Garden Italian Restaurant",41.0,3.9365853658536585,1.3157894736842106,Rawal Kabob; Blanca's Snow Cones - Shaved Ice; Pho Golden Star; The Broiler; The Perfect Pita
M5713055445,2922224317,699000,,1.0,1,3.0,953.0,5431.0,single_family,,Arlington,4712 Wilson Blvd,22203,38.878669,-77.11806700000001,Bluemont,https://www.realtor.com/realestateandhomes-detail/4712-Wilson-Blvd_Arlington_VA_22203_M57130-55445,https://ap.rdcpix.com/9f14a85a1bb5f0ad67461802c16a5cf6l-m123112447x.jpg,"38.878669,-77.11806700000001",21.0,4.127777777777777,2.0,Ballston Service Station; Crystal Thai Restaurant; Ricky's Pub & Grill; The Bronson Bierhall; The Melting Pot,55.0,4.029629629629629,1.62,La Union Restaurant; Pupatella; Stageplate Bistro - Arlington; Big Buns Damn Good Burgers; El Pollo Rico
M6579046491,2922223354,689000,,1.0,1,2.0,1161.0,4625.0,single_family,,Arlington,3711 2nd St S,22204,38.86848,-77.098747,Alcova Heights,https://www.realtor.com/realestateandhomes-detail/3711-2nd-St-S_Arlington_VA_22204_M65790-46491,https://ap.rdcpix.com/b1d084dc0c94bef6efd272796a63d907l-m3038600760x.jpg,"38.86848,-77.098747",12.0,4.300000000000001,1.875,Ballston Service Station; The Celtic House Irish Pub & Restaurant; Caspi Restaurant and Lounge; L.A. Bar & Grill; Ricky's Pub & Grill,67.0,4.017910447761194,1.4576271186440677,Pho Harmony & Grill; Tortas Y Tacos La Chiquita; Troy's Italian Kitchen; Blanca's Snow Cones - Shaved Ice; Burrito Bros
M6057589233,2922221270,679000,1.0,1.0,2,2.0,1360.0,,condo,townhomes,Arlington,1823 N Uhle St Unit 1,22201,38.89535,-77.0846,Colonial Village,https://www.realtor.com/realestateandhomes-detail/1823-N-Uhle-St-1_Arlington_VA_22201_M60575-89233,https://ap.rdcpix.com/6c7a06989e0c45c0ecb224e8e2250110l-m1251043512x.jpg,"38.89535,-77.0846",54.0,4.333962264150943,1.9024390243902438,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",66.0,4.195454545454545,1.7692307692307692,Screwtop Wine Bar; The Italian Store; Ambar Clarendon; Bakeshop; Earl's Sandwiches
M5491780428,2922218766,174900,,1.0,1,1.0,931.0,,condo,condos,Arlington,900 N Taylor St Apt 531,22203,38.88081868,-77.11342758,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-531_Arlington_VA_22203_M54917-80428,https://ap.rdcpix.com/4ecd32ad11e8df96f2bd0f9668ce4cbdl-m2818335116x.jpg,"38.88081868,-77.11342758",30.0,4.181481481481481,2.0,"Ballston Service Station; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Northside Social Coffee & Wine; Spirits of '76; Utahime Asian Bistro & Bar",65.0,4.0234375,1.6333333333333333,La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76; Stageplate Bistro - Arlington
M5258774312,2922218101,460000,,1.0,1,1.0,853.0,,condo,condos,Arlington,3650 S Glebe Rd Unit 457,22202,38.84241,-77.05085,Crystal City,https://www.realtor.com/realestateandhomes-detail/3650-S-Glebe-Rd-Unit-457_Arlington_VA_22202_M52587-74312,https://ap.rdcpix.com/15a24dcbe497cb1a81558a048ce26b9fl-m1707905679x.jpg,"38.84241,-77.05085",27.0,3.8592592592592587,1.8235294117647058,Delta Sky Club; Lobbibar; Freddie's Beach Bar & Restaurant; Hops N Shine; Legal Sea Foods,65.0,4.035384615384618,1.64,Taste of Eurasia; Royal Nepal Restaurant; Fresh Chop Chop; KOVI - Asian Street Food Kitchen; Naked Lunch
M5682196799,2922216472,439900,1.0,1.0,2,2.0,955.0,,condo,condos,Arlington,2100 Lee Hwy Apt 106,22201,38.8959,-77.08374,Colonial Village,https://www.realtor.com/realestateandhomes-detail/2100-Lee-Hwy-Apt-106_Arlington_VA_22201_M56821-96799,https://ap.rdcpix.com/134059ee1edc7b245d833c9c3f8a14dcl-m1947285842x.jpg,"38.8959,-77.08374",52.0,4.325490196078431,1.9,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",64.0,4.1875,1.7619047619047619,Screwtop Wine Bar; The Italian Store; Ambar Clarendon; Bakeshop; Earl's Sandwiches
M6786129115,2922216536,450000,,1.0,1,1.0,719.0,,condo,condos,Arlington,1800 Wilson Blvd Unit 224,22201,38.89342,-77.0791,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1800-Wilson-Blvd-Unit-224_Arlington_VA_22201_M67861-29115,https://ap.rdcpix.com/048d617f77589e68b3908df9beb87d1dl-m4064284433x.jpg,"38.89342,-77.0791",44.0,4.334883720930233,1.9393939393939394,Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Screwtop Wine Bar; TTT Rooftop,60.0,4.2,1.7796610169491525,Screwtop Wine Bar; The Italian Store; 1789; Ambar Clarendon; Bakeshop
M6502492096,2922215673,1868000,,4.0,4,5.0,4123.0,32310.0,single_family,,Arlington,3505 N Abingdon St,22207,38.914651,-77.12987700000001,Old Glebe,https://www.realtor.com/realestateandhomes-detail/3505-N-Abingdon-St_Arlington_VA_22207_M65024-92096,https://ap.rdcpix.com/e51566119cdcfa9dd92c8cad4a3d0c4dl-m3901314487x.jpg,"38.914651,-77.12987700000001",0.0,,,,0.0,,,
M6868338151,2922213813,314990,,1.0,1,1.0,711.0,,condo,condos,Arlington,2902 S Abingdon St Apt C2,22206,38.839079999999996,-77.099351,Fairlington,https://www.realtor.com/realestateandhomes-detail/2902-S-Abingdon-St-Apt-C2_Arlington_VA_22206_M68683-38151,https://ap.rdcpix.com/b4c7e7a4cb801620bfb9864b9d370449l-m2557706280x.jpg,"38.839079999999996,-77.099351",11.0,4.363636363636363,2.0,Ali's Bar; Carlyle; Busboys And Poets; Cheesetique Shirlington; Samuel Beckett's Irish Gastro Pub,44.0,4.127906976744186,1.5135135135135136,Best Buns Bread Company; Carlyle; Aroma Restaurant; Atlantis Pizzeria and Family Restaurant; Busboys And Poets
M6734675365,2922213818,235000,,1.0,1,2.0,844.0,,condo,condos,Arlington,1504 S George Mason Dr Apt 2,22204,38.852875,-77.10481899999999,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/1504-S-George-Mason-Dr-Apt-2_Arlington_VA_22204_M67346-75365,https://ap.rdcpix.com/c96836ab679ba80865642e341096c944l-m3654420880x.jpg,"38.852875,-77.10481899999999",6.0,4.116666666666667,2.0,Tobacco King & Vape King; Silver Diner - Alexandria; LongHorn Steakhouse; Olive Garden Italian Restaurant; Buffalo Wild Wings,44.0,3.9545454545454546,1.3658536585365855,Rawal Kabob; Blanca's Snow Cones - Shaved Ice; Pho Golden Star; Pupatella; Thai Square
M5398852985,2922212282,1325000,1.0,3.0,4,5.0,3337.0,6750.0,single_family,,Arlington,4624 24th St N,22207,38.901249,-77.122251,North Arlington,https://www.realtor.com/realestateandhomes-detail/4624-24th-St-N_Arlington_VA_22207_M53988-52985,https://ap.rdcpix.com/afb7809aac155409dad3edd85ba6ac35l-m3550705137x.jpg,"38.901249,-77.122251",5.0,4.3,1.25,Todd Alley; Cowboy Cafe; Thai Thai Restaurant; Thirsty Bernie; Taqueria El Poblano,41.0,4.046341463414634,1.411764705882353,Cafe Colline; Todd Alley; Arlington Kabob; Chill Zone Cafe Arlington; Charga Grill
M9948356594,2922211612,399900,,1.0,1,2.0,820.0,,condo,condos,Arlington,1802 Key Blvd Unit 9488,22201,38.894446,-77.082311,Colonial Village,https://www.realtor.com/realestateandhomes-detail/1802-Key-Blvd-9488_Arlington_VA_22201_M99483-56594,https://ap.rdcpix.com/65daed3400e3101f9b8f9674b69dacb0l-m858106616x.jpg,"38.894446,-77.082311",52.0,4.325490196078431,1.9,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",66.0,4.210606060606061,1.7538461538461538,Screwtop Wine Bar; The Italian Store; Ambar Clarendon; Bakeshop; Earl's Sandwiches
M6114873285,2922208778,130000,,1.0,1,1.0,686.0,,condo,condos,Arlington,900 N Taylor St Apt 1410,22203,38.881040000000006,-77.11258000000001,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-1410_Arlington_VA_22203_M61148-73285,https://ap.rdcpix.com/1403b06024bcef372b616b4483a1cf2fl-m2818335116x.jpg,"38.881040000000006,-77.11258000000001",35.0,4.190625000000001,2.0,"Ballston Service Station; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Northside Social Coffee & Wine; Spirits of '76; Gyu-Kaku Japanese BBQ",70.0,4.050724637681158,1.6615384615384616,La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76; Stageplate Bistro - Arlington
M6527827862,2922208120,2395000,2.0,5.0,7,5.0,7070.0,19112.0,single_family,,Arlington,2001 S Arlington Ridge Rd,22202,38.855281,-77.067865,Arlington Ridge,https://www.realtor.com/realestateandhomes-detail/2001-S-Arlington-Ridge-Rd_Arlington_VA_22202_M65278-27862,https://ap.rdcpix.com/39206e7434dc4db244a70fb267a61a4al-m3914415014x.jpg,"38.855281,-77.067865",28.0,4.081481481481482,2.0,Lobbibar; Freddie's Beach Bar & Restaurant; Basin Barroom; Bonefish Grill; Bowlero Arlington,90.0,4.002247191011236,1.6428571428571428,Fresh Chop Chop; KOVI - Asian Street Food Kitchen; Sushi Garden; The Athena Pallas Restaurant; Bozzelli's
M6121835168,2922204100,499999,,1.0,1,1.0,660.0,,condo,condos,Arlington,1111 19th St N Apt 1805,22209,38.897504999999995,-77.070141,North Rosslyn,https://www.realtor.com/realestateandhomes-detail/1111-19th-St-N-Apt-1805_Arlington_VA_22209_M61218-35168,https://ap.rdcpix.com/30751b68a12983d6b1adff42074cd98bl-m2133720053x.jpg,"38.897504999999995,-77.070141",48.0,4.240425531914894,2.292682926829268,Rosewood Washington DC; 1789; Blues Alley Club; Chez Billy Sud; City Tavern Club,45.0,4.217777777777777,2.0930232558139537,1789; Filomena Ristorante; Martin's Tavern; BOURBON STEAK; Mele Bistro
M5401037155,2922197571,549900,,2.0,2,2.0,1057.0,,condo,condos,Arlington,1050 N Taylor St Unit 1-113,22201,38.883309999999994,-77.11310999999999,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1050-N-Taylor-St-1-113_Arlington_VA_22201_M54010-37155,https://ap.rdcpix.com/0746fdc617dbb77ac0c083cd6a7ed312l-m164777530x.jpg,"38.883309999999994,-77.11310999999999",35.0,4.215625000000001,2.0,"Ballston Service Station; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Northside Social Coffee & Wine; Spirits of '76",71.0,4.068571428571428,1.6615384615384616,Philippine Oriental Market & Deli; La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76
M5636047041,2922192096,939000,,2.0,2,4.0,1076.0,7714.0,single_family,,Arlington,2321 N Richmond St,22207,38.903960999999995,-77.11188800000001,Donaldson Run,https://www.realtor.com/realestateandhomes-detail/2321-N-Richmond-St_Arlington_VA_22207_M56360-47041,https://ap.rdcpix.com/6c8fd6e3b5197b36d70940fe41b7e8bdl-m166902074x.jpg,"38.903960999999995,-77.11188800000001",2.0,4.25,1.5,Cowboy Cafe; Thirsty Bernie,25.0,3.916000000000001,1.5238095238095237,Cafe Colline; Philippine Oriental Market & Deli; The Italian Store; BGR The Burger Joint; Cowboy Cafe
M5215526773,2922188539,849000,,2.0,2,3.0,1329.0,6000.0,single_family,,Arlington,1817 N Madison St,22205,38.887828000000006,-77.142771,North Arlington,https://www.realtor.com/realestateandhomes-detail/1817-N-Madison-St_Arlington_VA_22205_M52155-26773,https://ap.rdcpix.com/b3d04dc5743ca9af43f7495ef9449589l-m3107796383x.jpg,"38.887828000000006,-77.142771",9.0,4.422222222222222,1.5,"Todd Alley; Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar; Westover Market; Lebanese Taverna; Meridian Pint",40.0,4.223076923076923,1.3548387096774193,Maya Bistro; Todd Alley; Arlington Kabob; Chill Zone Cafe Arlington; The Italian Store
M6494651940,2922188451,395000,,1.0,1,2.0,875.0,,condo,condos,Arlington,4657C 28th Rd S Unit C,22206,38.843561,-77.099585,South Arlington,https://www.realtor.com/realestateandhomes-detail/4657C-28th-Rd-S-C_Arlington_VA_22206_M64946-51940,https://ap.rdcpix.com/15a1db8903ae768d857a1db1a11dd1ccl-m3495263553x.jpg,"38.843561,-77.099585",11.0,4.363636363636363,2.0,Ali's Bar; Carlyle; Busboys And Poets; Cheesetique Shirlington; Samuel Beckett's Irish Gastro Pub,41.0,4.107317073170733,1.5454545454545454,Best Buns Bread Company; Carlyle; Aroma Restaurant; Busboys And Poets; Cheesetique Shirlington
M6489666314,2922188403,799999,1.0,2.0,3,3.0,2048.0,1697.0,condo,townhomes,Arlington,2006 N Buchanan Ct,22207,38.894855,-77.124752,High View Park,https://www.realtor.com/realestateandhomes-detail/2006-N-Buchanan-Ct_Arlington_VA_22207_M64896-66314,https://ap.rdcpix.com/8b7c711fcfc3627830633db5042fd225l-m2803463995x.jpg,"38.894855,-77.124752",7.0,4.128571428571428,1.6,Todd Alley; Cowboy Cafe; The Melting Pot; Thai Thai Restaurant; Thirsty Bernie,49.0,4.091666666666667,1.475,Cafe Colline; Maya Bistro; Todd Alley; Arlington Kabob; Chill Zone Cafe Arlington
M9300162870,2922188397,825000,1.0,3.0,4,3.0,1680.0,,condo,townhomes,Arlington,790 N Vermont St,22203,38.878710999999996,-77.115599,Bluemont,https://www.realtor.com/realestateandhomes-detail/790-N-Vermont-St_Arlington_VA_22203_M93001-62870,https://ap.rdcpix.com/fce1f08946517eeb17fcb92357f98788l-m1086082988x.jpg,"38.878710999999996,-77.115599",22.0,4.1,2.0,Ballston Service Station; Crystal Thai Restaurant; Ricky's Pub & Grill; The Bronson Bierhall; The Melting Pot,59.0,3.9862068965517237,1.6111111111111112,La Union Restaurant; Pupatella; Stageplate Bistro - Arlington; Big Buns Damn Good Burgers; El Pollo Rico
M6297438281,2922188593,325000,,1.0,1,2.0,1020.0,,condo,condos,Arlington,1830 Columbia Pike Apt 310,22204,38.864385999999996,-77.075836,South Arlington,https://www.realtor.com/realestateandhomes-detail/1830-Columbia-Pike-Apt-310_Arlington_VA_22204_M62974-38281,https://ap.rdcpix.com/d205dae99ebb5e1700dd7f6cae85dc85l-m212672864x.jpg,"38.864385999999996,-77.075836",15.0,4.153333333333333,1.9230769230769231,Tobacco King & Vape King; The Celtic House Irish Pub & Restaurant; Caspi Restaurant and Lounge; Bonefish Grill; L.A. Bar & Grill,72.0,4.039436619718309,1.5846153846153845,Pho Harmony & Grill; Tortas Y Tacos La Chiquita; Burrito Bros; The Celtic House Irish Pub & Restaurant; Atilla's Restaurant
M6615533701,2922188565,464900,,1.0,1,1.0,748.0,,condo,condos,Arlington,1050 N Stuart St Apt 126,22201,38.88370373,-77.11232344,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1050-N-Stuart-St-Apt-126_Arlington_VA_22201_M66155-33701,https://ap.rdcpix.com/93cc7dba3b983c091e8d32e1b42b843bl-m1401988997x.jpg,"38.88370373,-77.11232344",40.0,4.245945945945945,2.0,"Ballston Service Station; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; The Pinemoor; Northside Social Coffee & Wine",77.0,4.088157894736842,1.676056338028169,Philippine Oriental Market & Deli; La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76
M6604118950,2922188543,474900,,1.0,1,1.0,760.0,,condo,condos,Arlington,2400 Clarendon Blvd Apt 708,22201,38.88944,-77.08794,North Arlington,https://www.realtor.com/realestateandhomes-detail/2400-Clarendon-Blvd-Apt-708_Arlington_VA_22201_M66041-18950,,"38.88944,-77.08794",53.0,4.326923076923077,1.925,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",78.0,4.180769230769231,1.7297297297297298,Philippine Oriental Market & Deli; Screwtop Wine Bar; The Italian Store; Troy's Italian Kitchen; Ambar Clarendon
M9384168264,2922188587,525000,1.0,2.0,3,3.0,1418.0,,condo,townhomes,Arlington,2314 S Quincy St,22204,38.847271,-77.093104,Nauck,https://www.realtor.com/realestateandhomes-detail/2314-S-Quincy-St_Arlington_VA_22204_M93841-68264,https://ap.rdcpix.com/a292596ae89210be32d36d14bc44f9fcl-m986811073x.jpg,"38.847271,-77.093104",12.0,4.391666666666667,2.0,Ali's Bar; Tobacco King & Vape King; Carlyle; Busboys And Poets; Cheesetique Shirlington,48.0,4.083333333333334,1.5135135135135136,Best Buns Bread Company; Carlyle; Aroma Restaurant; Busboys And Poets; Cheesetique Shirlington
M5386540703,2922188527,1275000,1.0,4.0,5,6.0,4565.0,6000.0,single_family,,Arlington,5642 6th St N,22205,38.872426000000004,-77.12850300000001,Bluemont,https://www.realtor.com/realestateandhomes-detail/5642-6th-St-N_Arlington_VA_22205_M53865-40703,https://ap.rdcpix.com/06933797b1a401bf55001cd7fc0cb7bcl-m2550888214x.jpg,"38.872426000000004,-77.12850300000001",8.0,4.0,2.0,Crystal Thai Restaurant; Meridian Pint; Crafthouse; Mussel Bar & Grille; World of Beer,35.0,4.061764705882353,1.6333333333333333,La Union Restaurant; Pupatella; Stageplate Bistro - Arlington; Big Buns Damn Good Burgers; Chick-fil-A
M5023475928,2922188452,399900,,1.0,1,1.0,669.0,,condo,condos,Arlington,3600 S Glebe Rd Unit 409W,22202,38.842089,-77.051174,Crystal City,https://www.realtor.com/realestateandhomes-detail/3600-S-Glebe-Rd-Unit-409_Arlington_VA_22202_M50234-75928,https://ap.rdcpix.com/e9dcbff7b510b66d8d307ae5fce4d88el-m28965475x.jpg,"38.842089,-77.051174",27.0,3.8592592592592587,1.8235294117647058,Delta Sky Club; Lobbibar; Freddie's Beach Bar & Restaurant; Hops N Shine; Legal Sea Foods,64.0,4.039062500000002,1.6326530612244898,Taste of Eurasia; Royal Nepal Restaurant; Fresh Chop Chop; KOVI - Asian Street Food Kitchen; Naked Lunch
M5146695874,2922188579,605000,,1.0,1,2.0,858.0,5200.0,single_family,,Arlington,1921 S Quincy St,22204,38.850601,-77.094171,Douglas Park,https://www.realtor.com/realestateandhomes-detail/1921-S-Quincy-St_Arlington_VA_22204_M51466-95874,https://ap.rdcpix.com/d493283643a8c56011f20a118894ab47l-m3755766098x.jpg,"38.850601,-77.094171",16.0,4.33125,1.9166666666666667,Ali's Bar; Tobacco King & Vape King; Carlyle; Busboys And Poets; Caspi Restaurant and Lounge,72.0,4.087500000000001,1.5517241379310345,Pho Harmony & Grill; Best Buns Bread Company; Tortas Y Tacos La Chiquita; Blanca's Snow Cones - Shaved Ice; Carlyle
M6620097113,2922188427,820000,,2.0,2,3.0,1870.0,9910.0,single_family,,Arlington,529 N George Mason Dr,22203,38.875706,-77.11795500000001,Bluemont,https://www.realtor.com/realestateandhomes-detail/529-N-George-Mason-Dr_Arlington_VA_22203_M66200-97113,https://ap.rdcpix.com/d141d633aaf36add4274eb647c4bcb57l-m3836043545x.jpg,"38.875706,-77.11795500000001",21.0,4.127777777777777,2.0,Ballston Service Station; Crystal Thai Restaurant; Ricky's Pub & Grill; The Bronson Bierhall; The Melting Pot,52.0,4.023529411764706,1.6170212765957446,La Union Restaurant; Pupatella; Stageplate Bistro - Arlington; Big Buns Damn Good Burgers; Sweet Leaf Cafe
M6613587801,2922188523,799888,,2.0,2,3.0,1161.0,,condo,condos,Arlington,3625 10th St N Unit 208,22201,38.88411,-77.10399,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/3625-10th-St-N-Unit-208_Arlington_VA_22201_M66135-87801,https://ap.rdcpix.com/b3807d96c24e0190ad8632901b4f99c8l-m1203788839x.jpg,"38.88411,-77.10399",58.0,4.310909090909091,1.9473684210526316,"Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA",107.0,4.0971698113207555,1.696969696969697,Philippine Oriental Market & Deli; Screwtop Wine Bar; The Italian Store; Troy's Italian Kitchen; Ambar Clarendon
