agent_name,agent_office,property_ID,Listing_ID,price,baths_half,baths_full,baths,beds,size_in_sqft,lot_size_in_sqft,prop_type,prop_sub_type,city,Line,postal_code,lat,lon,neighborhood_name,Listing_Url,thumbnail
Marty Switzer Merriam,Long & Foster Arlington,M5657255031,2922433698,850000,2,2,4,2.0,2095,1658,condo,townhomes,Arlington,1053 N George Mason Dr,22205,38.883147,-77.122666,Waycroft - Woodlawn,https://www.realtor.com/realestateandhomes-detail/1053-N-George-Mason-Dr_Arlington_VA_22205_M56572-55031,https://ap.rdcpix.com/c43344aeedee15a8e8e4b89b949e3bf6l-m1623197598x.jpg
Saquib Cheema,Houwzer Salaried Realtors,M5977950110,2922433633,839950,1,3,4,3.0,2100,970,condo,townhomes,Arlington,3431 Kemper Rd,22206,38.845682,-77.086567,Nauck,https://www.realtor.com/realestateandhomes-detail/3431-Kemper-Rd_Arlington_VA_22206_M59779-50110,https://ap.rdcpix.com/52ed2f1036ad43766961d7535c037abcl-m303893031x.jpg
David Abrams,COMPASS,M5120565295,2922431328,825000,1,3,4,3.0,2287,2480,condo,townhomes,Arlington,6514 22nd St N,22205,38.88853,-77.156965,East Falls Church,https://www.realtor.com/realestateandhomes-detail/6514-22nd-St-N_Arlington_VA_22205_M51205-65295,https://ap.rdcpix.com/41d95574cf639eb94f27841463bb050bl-m580322196x.jpg
Melanie Hogg,CENTURY 21 Redwood Realty,M6251638438,2922429764,435000,NA,1,1,2.0,994,NA,condo,townhomes,Arlington,1303 S Barton St Unit 206,22204,38.86033,-77.08221,South Arlington,https://www.realtor.com/realestateandhomes-detail/1303-S-Barton-St-Unit-206_Arlington_VA_22204_M62516-38438,https://ap.rdcpix.com/00a1c4196539f39403200957787f2726l-m476091814x.jpg
Kristin Usaitis,Long & Foster Arlington,M6724368290,2922422801,840000,1,1,2,2.0,1155,5500,single_family,NA,Arlington,S Highland St,22204,38.869446,-77.090704,South Arlington,https://www.realtor.com/realestateandhomes-detail/309-S-Highland-St_Arlington_VA_22204_M67243-68290,https://ap.rdcpix.com/96545a3ba148594afd555260ac0385e7l-m2822032384x.jpg
Anthony Lam,Redfin Corporation,M6957428424,2922416623,617900,NA,2,2,2.0,1324,NA,condo,condos,Arlington,2200 N Westmoreland St Unit 524,22213,38.88634,-77.16284,East Falls Church,https://www.realtor.com/realestateandhomes-detail/2200-N-Westmoreland-St-Unit-524_Arlington_VA_22213_M69574-28424,https://ap.rdcpix.com/93d7a02365f3e8e78ae7935989ae8e0bl-m4155533676x.jpg
Ronnie Molina,"Weichert, Realtors - Arlington",M5336756033,2922419796,245000,NA,1,1,1.0,828,NA,condo,condos,Arlington,4600 S Four Mile Run Dr Apt 214,22204,38.85475342,-77.10734041,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/4600-S-Four-Mile-Run-Dr-Apt-214_Arlington_VA_22204_M53367-56033,https://ap.rdcpix.com/09b781d5807c2cc2da0b20d823acbfe7l-m632270576x.jpg
Ivana Pelikan,Long & Foster Arlington,M5357543581,2922424210,425000,NA,1,1,1.0,780,NA,condo,condos,Arlington,880 N Pollard St Apt 802,22203,38.88092,-77.1068,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/880-N-Pollard-St-Apt-802_Arlington_VA_22203_M53575-43581,https://ap.rdcpix.com/28a9166c597b5e5e07afb3ce7786c690l-m2264433549x.jpg
Daniel Schuler,Compass,M5380872061,2922415658,399900,NA,1,1,1.0,667,NA,condo,condos,Arlington,1001 N Vermont St Apt 215,22201,38.88282,-77.11457,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1001-N-Vermont-St-Apt-215_Arlington_VA_22201_M53808-72061,https://ap.rdcpix.com/75584dd65a3090980bd82fbb89cb2e85l-m1503500586x.jpg
Katherine Massetti,eXp Realty,M5185967880,2922415635,540000,NA,2,2,2.0,1000,NA,condo,condos,Arlington,3441 S Wakefield St,22206,38.83376,-77.09128,Fairlington,https://www.realtor.com/realestateandhomes-detail/3441-S-Wakefield-St_Arlington_VA_22206_M51859-67880,https://ap.rdcpix.com/802e9981ec0f23a9fad78e92b6c61700l-m1881876475x.jpg
Mona Banes,TTR Sotheby's International Realty,M5315124390,2922423611,2895000,2,5,7,6.0,7414,10892,single_family,NA,Arlington,4408 33rd Rd N,22207,38.914195,-77.124304,Gulf Branch,https://www.realtor.com/realestateandhomes-detail/4408-33rd-Rd-N_Arlington_VA_22207_M53151-24390,https://ap.rdcpix.com/a6e97dae78f3d4bb174ff3564ffc4babl-m908270415x.jpg
Andrea Roberts,"Fass Results, Llc.",M5146396492,2922360668,335000,NA,1,1,1.0,800,NA,condo,townhomes,Arlington,2700 13th Rd S Apt 376,22204,38.858694,-77.083766,South Arlington,https://www.realtor.com/realestateandhomes-detail/2700-13th-Rd-S-Apt-376_Arlington_VA_22204_M51463-96492,https://ap.rdcpix.com/b84da9c37316a6dcc864519e40c40428l-m3556663098x.jpg
CAROL SIMMONS,Simmons Realty Group,M5751616249,2922357716,632000,NA,2,2,2.0,1205,NA,condo,condos,Arlington,1600 N Oak St Apt 125,22209,38.8932,-77.07378,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1600-N-Oak-St-Apt-125_Arlington_VA_22209_M57516-16249,https://ap.rdcpix.com/c638441bbd101b6efa03025efd7dc226l-m3699284648x.jpg
Sarah And Debbie Reynolds,Keller Williams Chantilly Ventures Llc,M6857307279,2922411119,385000,NA,1,1,2.0,785,NA,condo,condos,Arlington,1821 N Rhodes St Unit 4-263,22201,38.894901,-77.080463,Colonial Village,https://www.realtor.com/realestateandhomes-detail/1821-N-Rhodes-St-4-263_Arlington_VA_22201_M68573-07279,https://ap.rdcpix.com/8c595d4d8445397403a59e1f7c294913l-m1256876759x.jpg
Jianrong Yin,"UnionPlus Realty, Inc.",M5103637264,2922406694,969000,NA,4,4,5.0,3156,8000,single_family,NA,Arlington,4838 9th St S,22204,38.857962,-77.110989,Barcroft,https://www.realtor.com/realestateandhomes-detail/4838-9th-St-S_Arlington_VA_22204_M51036-37264,https://ap.rdcpix.com/887b91ff45c9f3aab94d12be037d68d7l-m2705053679x.jpg
Tyler Nguyen CEO,COMPASS,M6527627714,2922405602,799000,1,2,3,4.0,3108,11250,single_family,NA,Arlington,2709 S Arlington Ridge Rd,22202,38.847761,-77.066322,Arlington Ridge,https://www.realtor.com/realestateandhomes-detail/2709-S-Arlington-Ridge-Rd_Arlington_VA_22202_M65276-27714,https://ap.rdcpix.com/31301c90da9e07477edd44e0d2969364l-m1876094781x.jpg
Juliet Flory,Long & Foster Arlington,M5244686930,2922404612,545000,NA,2,2,2.0,1000,NA,condo,townhomes,Arlington,4621 36th St S Unit B,22206,38.83293201,-77.09304157,Fairlington,https://www.realtor.com/realestateandhomes-detail/4621-36th-St-S-B_Arlington_VA_22206_M52446-86930,https://ap.rdcpix.com/700abe5764bd4ec6d6eb1015813837e9l-m3830779832x.jpg
Michelle Doherty,Rlah Real Estate,M5414412479,2922398461,339000,NA,1,1,1.0,840,NA,condo,townhomes,Arlington,1100 S Barton St Unit 295,22204,38.861375,-77.083795,South Arlington,https://www.realtor.com/realestateandhomes-detail/1100-S-Barton-St-Unit-295_Arlington_VA_22204_M54144-12479,https://ap.rdcpix.com/df063d02b24c95037fcb21b258d1badfl-m1336961121x.jpg
Kareem Fleming,COMPASS,M5061365089,2922394231,969000,1,2,3,2.0,1708,NA,condo,condos,Arlington,1418 Rhodes St N Unit 115,22209,38.89081747,-77.07941464,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1418-N-Rhodes-St-Apt-115_Arlington_VA_22209_M50613-65089,https://ap.rdcpix.com/69f3bbb077d401d8df5c69dbd051a81el-m114615883x.jpg
Keri Shull,Optime Realty,M6317323926,2922395138,275000,NA,1,1,2.0,1084,NA,condo,condos,Arlington,4600 S Four Mile Run Dr Apt 1130,22204,38.854823,-77.108139,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/4600-S-Four-Mile-Run-Dr-Apt-1130_Arlington_VA_22204_M63173-23926,https://ap.rdcpix.com/a36fd56fa7127f74c90b8bf7d78b10c5l-m3529350672x.jpg
Candee Currie,Redfin Corporation,M6049143163,2922395105,269000,NA,1,1,2.0,1011,NA,condo,condos,Arlington,3701 5th St S Apt 204,22204,38.866872,-77.098091,Alcova Heights,https://www.realtor.com/realestateandhomes-detail/3701-5th-St-S-Apt-204_Arlington_VA_22204_M60491-43163,https://ap.rdcpix.com/dfdca36d5457c7914d3c0cd44f948ac4l-m661864823x.jpg
KEVIN LOVE,RE/MAX Allegiance- Arlington,M6790227513,2922393330,750000,1,2,3,4.0,1940,6878,single_family,NA,Arlington,3450 22nd St S,22204,38.849453,-77.086076,Nauck,https://www.realtor.com/realestateandhomes-detail/3450-22nd-St-S_Arlington_VA_22204_M67902-27513,https://ap.rdcpix.com/04146f9a16fce51abe06bf1725a276cal-m997631624x.jpg
Silvana Rojas Calabria,"Spring Hill Real Estate, Llc.",M5140998037,2922388730,240000,NA,1,1,2.0,835,NA,condo,condos,Arlington,5005 10th St S Apt 5,22204,38.854664,-77.113372,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/5005-10th-St-S-Apt-5_Arlington_VA_22204_M51409-98037,https://ap.rdcpix.com/3d9ae93bb2c3f72084989adcc048cbd4l-m640586299x.jpg
Lee Wilkinson,HomeFirst Realty,M9886355692,2922384009,1000000,NA,NA,0,0.0,2280,7150,multi_family,NA,Arlington,311 N Bryan St,22201,38.879657,-77.087674,North Arlington,https://www.realtor.com/realestateandhomes-detail/311-N-Bryan-St_Arlington_VA_22201_M98863-55692,https://ap.rdcpix.com/faa8621659babe29c3c2a1e42772ec68l-m3948387609x.jpg
Laura Maschler,CENTURY 21 New Millennium,M6607102670,2922372663,718000,1,2,3,3.0,2334,1215,condo,townhomes,Arlington,4013 Columbia Pike,22204,38.859605,-77.099106,Alcova Heights,https://www.realtor.com/realestateandhomes-detail/4013-Columbia-Pike_Arlington_VA_22204_M66071-02670,https://ap.rdcpix.com/0295f4d107adf9e0a315e3e948a59980l-m297309280x.jpg
Ellen Robinson And The Home Team,Long & Foster Vienna/Oakton,M6626358861,2922341246,665000,NA,3,3,2.0,1576,857,condo,townhomes,Arlington,96 S Wise St,22204,38.873596,-77.084882,Penrose,https://www.realtor.com/realestateandhomes-detail/96-S-Wise-St_Arlington_VA_22204_M66263-58861,https://ap.rdcpix.com/91964b08e393401c172062f6eafae185l-m2038952127x.jpg
Peggy Richardson,Washington Fine Properties,M6853971870,2922331389,2465000,1,5,6,6.0,5076,15306,single_family,NA,Arlington,3540 N Valley St,22207,38.91451,-77.128834,Old Glebe,https://www.realtor.com/realestateandhomes-detail/3540-N-Valley-St_Arlington_VA_22207_M68539-71870,https://ap.rdcpix.com/6b753e25dc25ec9a211998a2eb3050e7l-m582500526x.jpg
Danny Leung,CENTURY 21 Redwood Realty,M5425889320,2922327371,320000,NA,1,1,1.0,704,NA,condo,condos,Arlington,1730 Arlington Blvd Apt 407,22209,38.88828,-77.07864,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1730-Arlington-Blvd-Apt-407_Arlington_VA_22209_M54258-89320,https://ap.rdcpix.com/c16f7f12a371f647d8d5a1faee8c6f7bl-m2401001293x.jpg
LINDA MEJIA,RE/MAX Allegiance- Franconia,M6164567159,2922310286,149000,NA,1,1,1.0,473,NA,condo,condos,Arlington,1121 Arlington Blvd Apt 225,22209,38.89365366,-77.06993905,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1121-Arlington-Blvd-Apt-225_Arlington_VA_22209_M61645-67159,https://ap.rdcpix.com/106423918eb42a5730450e3207489440l-m4096751282x.jpg
Anamaria Flores,Fairfax Realty Select ,M6605861523,2922307504,895000,NA,2,2,4.0,2304,6045,single_family,NA,Arlington,2018 N Woodrow St,22207,38.896774,-77.119976,Waverly Hills,https://www.realtor.com/realestateandhomes-detail/2018-N-Woodrow-St_Arlington_VA_22207_M66058-61523,https://ap.rdcpix.com/c28a351f5fabff61648ef6efbb78aa4bl-m2374816749x.jpg
William Groom,Buchanan & Groom Real Estate and Investment,M5534848485,2922307184,145000,NA,1,1,0.0,383,NA,condo,condos,Arlington,1021 Arlington Blvd Apt 903,22209,38.89296276,-77.06906869,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1021-Arlington-Blvd-Apt-903_Arlington_VA_22209_M55348-48485,https://ap.rdcpix.com/1e65c6fdbd9ea2a0fbeaefabd2374049l-m2749337338x.jpg
Rich Ragan,Long & Foster Alex/Old Town Historic District,M6874027245,2922298449,950000,2,2,4,3.0,2692,2651,condo,townhomes,Arlington,4416 S Pershing Ct,22204,38.865337,-77.108699,Barcroft,https://www.realtor.com/realestateandhomes-detail/4416-S-Pershing-Ct_Arlington_VA_22204_M68740-27245,https://ap.rdcpix.com/1ebb2a41ddea471d96002c4dbfb7114fl-m3527875811x.jpg
Justin Burke,"Olympic Realty, Inc.",M5260462652,2922295172,679900,NA,2,2,2.0,1065,NA,condo,condos,Arlington,1800 Wilson Blvd Unit 328,22201,38.89342,-77.0791,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1800-Wilson-Blvd-Unit-328_Arlington_VA_22201_M52604-62652,https://ap.rdcpix.com/6c974a8d9f18f869114d6b4b3f2ff90dl-m4071817207x.jpg
Byra Andersen,"The Genau Group, Llc.",M6279126335,2922290856,270000,NA,2,2,2.0,1078,NA,condo,condos,Arlington,4600 S Four Mile Run Dr Apt 618,22204,38.854823,-77.108139,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/4600-S-Four-Mile-Run-Dr-Apt-618_Arlington_VA_22204_M62791-26335,https://ap.rdcpix.com/b4353299b31df9ac25561f7690933102l-m2668983530x.jpg
Bryan Zupan,COMPASS,M5654908132,2922291030,384900,NA,2,2,2.0,1129,NA,condo,condos,Arlington,4500 S Four Mile Run Dr Apt 1023,22204,38.853674,-77.106297,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/4500-S-Four-Mile-Run-Dr-Apt-1023_Arlington_VA_22204_M56549-08132,https://ap.rdcpix.com/a1a38b0aefd1e5f68e6bec0f6b0f5186l-m2216156341x.jpg
Shelly Porter,CENTURY 21 Redwood Realty,M9628320822,2922290220,625000,1,2,3,3.0,1584,NA,condo,townhomes,Arlington,957 S Rolfe St Unit B,22204,38.86623,-77.075565,Penrose,https://www.realtor.com/realestateandhomes-detail/957-S-Rolfe-St-B_Arlington_VA_22204_M96283-20822,https://ap.rdcpix.com/ac3f6340a5ac512b57957b5e789fec68l-m2317191892x.jpg
Gonzalo Ibanez,Fairfax Realty Select ,M5368795817,2922288316,329800,NA,1,1,2.0,1020,NA,condo,condos,Arlington,1830 Columbia Pike Apt 302,22204,38.864386,-77.075836,South Arlington,https://www.realtor.com/realestateandhomes-detail/1830-Columbia-Pike-Apt-302_Arlington_VA_22204_M53687-95817,https://ap.rdcpix.com/9f76c303b48006b7445086f3d3530378l-m3281244348x.jpg
CAROL SIMMONS,Simmons Realty Group,M5458295160,2922286592,136000,NA,1,1,1.0,514,NA,condo,condos,Arlington,1021 Arlington Blvd Apt 516,22209,38.8912,-77.06872,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1021-Arlington-Blvd-Apt-516_Arlington_VA_22209_M54582-95160,https://ap.rdcpix.com/94904fdff0165456c54c5d775d5becc0l-m2538950054x.jpg
Coral Gundlach,COMPASS,M9322975276,2922286015,295000,NA,1,1,1.0,711,NA,condo,condos,Arlington,1315 S Walter Reed Dr Apt 103,22204,38.858703,-77.087283,South Arlington,https://www.realtor.com/realestateandhomes-detail/1315-S-Walter-Reed-Dr-Apt-103_Arlington_VA_22204_M93229-75276,https://ap.rdcpix.com/201b57d6b27d4c7f1b699912b8172460l-m2918345051x.jpg
Wendy Harris,RE/MAX Allegiance- Arlington,M5389261117,2922282162,699900,NA,NA,0,,NA,4520,land,NA,Arlington,5725 7th St N,22205,38.873246,-77.130777,Bluemont,https://www.realtor.com/realestateandhomes-detail/5725-7th-St-N_Arlington_VA_22205_M53892-61117,https://ap.rdcpix.com/cecc17a4a17d4ec5737cbb23e2edb857l-m3959694002x.jpg
Roxanne Southern,SAMSON PROPERTIES,M5054774093,2922278278,380000,NA,2,2,2.0,1415,NA,condo,condos,Arlington,N Taylor St Unit 2012,22203,38.895179,-77.113615,Cherrydale,https://www.realtor.com/realestateandhomes-detail/2012-N-Taylor-St_Arlington_VA_22207_M50547-74093,https://ap.rdcpix.com/ddfa2eebdc5096d23a8f8ea4ad7765b1l-m2818335116x.jpg
Karen Close,CENTURY 21 New Millennium,M5954659477,2922276373,1348000,2,2,4,4.0,2539,9184,single_family,NA,Arlington,855 N Harrison St,22205,38.877648,-77.126627,Bluemont,https://www.realtor.com/realestateandhomes-detail/855-N-Harrison-St_Arlington_VA_22205_M59546-59477,https://ap.rdcpix.com/6296248559ed726cb5b38fd1f1c58c9el-m239568273x.jpg
John Ripley,"Weichert, Realtors - Alexandria Old Town",M9624323077,2922272968,620000,NA,2,2,2.0,1224,NA,condo,townhomes,Arlington,1114 N Taylor St Apt A,22201,38.884855,-77.113327,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1114-N-Taylor-St-Apt-A_Arlington_VA_22201_M96243-23077,https://ap.rdcpix.com/b4f745eb3c14d3daa73cb9984b52f9d7l-m4216095175x.jpg
Norman Domingo,Xrealty.Net Llc,M5292138703,2922272517,649900,1,1,2,2.0,934,NA,condo,condos,Arlington,1201 N Garfield St Apt 810,22201,38.88685,-77.09375,North Arlington,https://www.realtor.com/realestateandhomes-detail/1201-N-Garfield-St-Apt-810_Arlington_VA_22201_M52921-38703,https://ap.rdcpix.com/44bbbc5d535cec4cf6b486f4f13df490l-m3732840635x.jpg
Carolyn Young,RE/MAX PREMIER,M5796383163,2922271837,724900,NA,2,2,3.0,1812,6000,single_family,NA,Arlington,5721 7th St N,22205,38.873326,-77.130672,Bluemont,https://www.realtor.com/realestateandhomes-detail/5721-7th-St-N_Arlington_VA_22205_M57963-83163,https://ap.rdcpix.com/d432c9295cf2c187c588e084cfecf386l-m1095289745x.jpg
Malin Luca,"McEnearney Associates, Inc.",M5450293285,2922268627,469000,NA,2,2,2.0,1490,NA,condo,condos,Arlington,3007 S Buchanan St Apt A1,22206,38.837887,-77.097554,Fairlington,https://www.realtor.com/realestateandhomes-detail/3007-S-Buchanan-St-Apt-A1_Arlington_VA_22206_M54502-93285,https://ap.rdcpix.com/c1ad3a9df31a99138d9c2c6f3c48abe7l-m2309230175x.jpg
MIKE DOTTERWEICH,"RE/MAX Gateway, LLC",M5886549930,2922266616,1500000,1,3,4,5.0,3976,7969,single_family,NA,Arlington,5315 10th St N,22205,38.881584,-77.128323,Bluemont,https://www.realtor.com/realestateandhomes-detail/5315-10th-St-N_Arlington_VA_22205_M58865-49930,https://ap.rdcpix.com/1a1e1a540277625adab37439a3bc05a9l-m2172553593x.jpg
Cristina Sison,COMPASS,M6142805071,2922263484,299900,NA,2,2,2.0,1089,NA,condo,condos,Arlington,4501 Arlington Blvd Apt 518,22203,38.86928,-77.10876,Buckingham,https://www.realtor.com/realestateandhomes-detail/4501-Arlington-Blvd-Apt-518_Arlington_VA_22203_M61428-05071,https://ap.rdcpix.com/dfd9f4ccb6064668fc328f1a287b9fc4l-m910435984x.jpg
Michael Irvin,Re/Max Real Estate Connections,M5222658386,2922263482,979000,NA,3,3,3.0,2236,7948,single_family,NA,Arlington,1008 N Jefferson St,22205,38.880442,-77.132089,Westover Village,https://www.realtor.com/realestateandhomes-detail/1008-N-Jefferson-St_Arlington_VA_22205_M52226-58386,https://ap.rdcpix.com/eb9b6d41882ed4d3092755b2a1634464l-m1060901745x.jpg
Nelson Calderon,Millennium Realty Group Inc.,M5634634084,2922254255,185000,NA,1,1,2.0,997,NA,condo,condos,Arlington,5111 8th Rd S Apt 110,22204,38.858678,-77.11587,Arlington Mill,https://www.realtor.com/realestateandhomes-detail/5111-8th-Rd-S-Apt-110_Arlington_VA_22204_M56346-34084,https://ap.rdcpix.com/a45aafed7b6c132137541417dc49c2f9l-m2955931284x.jpg
Keri Shull,Optime Realty,M5814013253,2922254271,950000,1,3,4,4.0,2888,4688,condo,duplex_triplex,Arlington,2005 S Lincoln St,22204,38.851352,-77.087436,Nauck,https://www.realtor.com/realestateandhomes-detail/2005-S-Lincoln-St_Arlington_VA_22204_M58140-13253,https://ap.rdcpix.com/08e365818ce62b61452f777f99605002l-m108201704x.jpg
Cristina Sison,COMPASS,M5626439092,2922253458,979000,NA,3,3,4.0,1986,4806,single_family,NA,Arlington,216 N Barton St,22201,38.877848,-77.08636,North Arlington,https://www.realtor.com/realestateandhomes-detail/216-N-Barton-St_Arlington_VA_22201_M56264-39092,https://ap.rdcpix.com/e8e4c809926f006184ff127ef2b0318el-m4086277159x.jpg
Eli Tucker,Rlah Real Estate,M6593562692,2922252864,475000,NA,1,1,2.0,814,NA,condo,condos,Arlington,1001 N Vermont St Apt 214,22201,38.883012,-77.114314,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1001-N-Vermont-St-Apt-214_Arlington_VA_22201_M65935-62692,https://ap.rdcpix.com/3836fef50282943eae2a920339fb8248l-m2645899980x.jpg
Billy Buck,"William G. Buck & Assoc., Inc.",M5150602471,2922250804,719999,1,2,3,2.0,1400,NA,condo,townhomes,Arlington,1505 12th St N Unit A,22209,38.88831,-77.07444,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1505-12th-St-N-A_Arlington_VA_22209_M51506-02471,https://ap.rdcpix.com/f5548c31a6371cdb40aa5821e3154f23l-m758618557x.jpg
Keri Shull,Optime Realty,M5634833009,2922249244,174900,NA,1,1,1.0,514,NA,condo,condos,Arlington,1021 Arlington Blvd Apt 233,22209,38.89287228,-77.06885279,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1021-Arlington-Blvd-Apt-233_Arlington_VA_22209_M56348-33009,https://ap.rdcpix.com/ed499c7dde21d5b4d202d54abeed19e2l-m1351705284x.jpg
KAY ANN HART,Long & Foster Burke/Fairfax Station/Clifton,M6491934462,2922248420,115000,NA,1,1,0.0,383,NA,condo,condos,Arlington,1021 Arlington Blvd Apt 711,22209,38.89308305,-77.06899895,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1021-Arlington-Blvd-Apt-711_Arlington_VA_22209_M64919-34462,https://ap.rdcpix.com/771b9b5187d4f53c1b138e38da4583eel-m3469418687x.jpg
Crystal Sheehan,Keller Williams Realty,M5348689358,2922248387,1499500,1,5,6,6.0,5037,10741,single_family,NA,Arlington,2567 Military Rd,22207,38.905984,-77.109369,Donaldson Run,https://www.realtor.com/realestateandhomes-detail/2567-Military-Rd_Arlington_VA_22207_M53486-89358,https://ap.rdcpix.com/0969bd2d02f0fd48581eb1f4d4765114l-m3884061776x.jpg
Susan Cahill Tully,Compass,M6594052927,2922247646,999000,1,2,3,2.0,1743,NA,condo,condos,Arlington,1205 N Garfield St Apt 804,22201,38.8869,-77.09359,North Arlington,https://www.realtor.com/realestateandhomes-detail/1205-N-Garfield-St-Apt-804_Arlington_VA_22201_M65940-52927,https://ap.rdcpix.com/03cbf4b9a6220fa02c35764707e5646cl-m1063869966x.jpg
Todd Delahanty,Long & Foster Arlington,M6502427926,2922241868,309900,NA,1,1,1.0,622,NA,condo,condos,Arlington,2616G S Arlington Mill Dr Unit 7,22206,38.843427,-77.09514,South Arlington,https://www.realtor.com/realestateandhomes-detail/2616G-S-Arlington-Mill-Dr-7_Arlington_VA_22206_M65024-27926,https://ap.rdcpix.com/694a0c58593849ebb2273c041009ef9cl-m1156885767x.jpg
